,a2_i,a2_j,a1_i,a1_j,b2_i,b2_j,b1_i,b1_j,y1,y2
658,1.0,3.0,3.0,1.0,6.0,2.0,6.0,2.0,0.0,2.0
659,1.0,2.0,3.0,2.0,6.0,3.0,6.0,2.0,0.0,2.0
660,2.0,2.0,2.0,2.0,6.0,2.0,5.0,2.0,0.0,2.0
661,1.0,2.0,1.0,2.0,6.0,3.0,5.0,3.0,0.0,2.0
662,1.0,3.0,0.0,2.0,6.0,4.0,5.0,3.0,0.0,2.0
663,1.0,4.0,0.0,2.0,6.0,3.0,4.0,3.0,0.0,2.0
664,1.0,5.0,0.0,3.0,6.0,3.0,4.0,2.0,0.0,2.0
665,1.0,5.0,0.0,2.0,5.0,3.0,3.0,2.0,1.0,2.0
666,2.0,5.0,0.0,2.0,5.0,3.0,2.0,2.0,1.0,2.0
667,3.0,5.0,0.0,3.0,5.0,2.0,2.0,1.0,1.0,2.0
668,3.0,4.0,1.0,3.0,6.0,2.0,2.0,0.0,1.0,2.0
669,3.0,4.0,2.0,3.0,6.0,2.0,2.0,0.0,1.0,2.0
670,3.0,3.0,2.0,4.0,6.0,2.0,2.0,1.0,1.0,2.0
671,3.0,4.0,2.0,4.0,6.0,3.0,3.0,1.0,1.0,2.0
672,3.0,5.0,3.0,4.0,6.0,3.0,3.0,0.0,1.0,2.0
673,3.0,4.0,3.0,3.0,6.0,3.0,3.0,1.0,1.0,2.0
674,2.0,4.0,4.0,3.0,6.0,3.0,3.0,2.0,1.0,2.0
675,2.0,3.0,4.0,2.0,6.0,3.0,3.0,1.0,1.0,2.0
676,2.0,3.0,4.0,2.0,6.0,2.0,3.0,2.0,0.0,2.0
677,2.0,2.0,4.0,1.0,6.0,2.0,4.0,2.0,0.0,2.0
678,1.0,2.0,4.0,0.0,5.0,2.0,4.0,1.0,0.0,1.0
679,1.0,1.0,4.0,0.0,4.0,2.0,4.0,1.0,0.0,1.0
680,1.0,2.0,4.0,0.0,4.0,1.0,4.0,0.0,0.0,1.0
681,2.0,2.0,4.0,0.0,4.0,2.0,4.0,0.0,0.0,1.0
682,2.0,1.0,4.0,0.0,4.0,2.0,4.0,0.0,0.0,1.0
683,2.0,2.0,4.0,0.0,4.0,3.0,3.0,0.0,1.0,1.0
684,2.0,3.0,4.0,0.0,4.0,2.0,4.0,0.0,1.0,1.0
685,3.0,3.0,4.0,1.0,4.0,3.0,5.0,0.0,1.0,1.0
686,2.0,3.0,3.0,1.0,3.0,3.0,5.0,0.0,0.0,1.0
687,3.0,3.0,3.0,1.0,3.0,4.0,6.0,0.0,0.0,1.0
688,4.0,3.0,3.0,1.0,4.0,4.0,6.0,0.0,1.0,1.0
689,5.0,3.0,3.0,0.0,4.0,4.0,6.0,0.0,1.0,1.0
690,5.0,4.0,3.0,1.0,3.0,4.0,6.0,1.0,1.0,1.0
691,5.0,4.0,4.0,1.0,3.0,5.0,6.0,1.0,1.0,1.0
692,6.0,4.0,5.0,1.0,3.0,5.0,5.0,1.0,1.0,1.0
693,6.0,3.0,4.0,1.0,4.0,5.0,5.0,1.0,1.0,1.0
694,5.0,3.0,4.0,2.0,5.0,5.0,5.0,0.0,1.0,1.0
695,5.0,3.0,3.0,2.0,5.0,5.0,5.0,0.0,1.0,1.0
696,5.0,4.0,2.0,2.0,5.0,5.0,5.0,1.0,1.0,1.0
697,6.0,4.0,2.0,2.0,4.0,5.0,4.0,1.0,1.0,1.0
698,6.0,4.0,3.0,2.0,5.0,5.0,4.0,1.0,1.0,1.0
699,6.0,4.0,3.0,3.0,6.0,5.0,5.0,1.0,1.0,2.0
700,6.0,4.0,3.0,4.0,6.0,4.0,6.0,1.0,1.0,2.0
701,6.0,4.0,3.0,3.0,6.0,4.0,6.0,1.0,1.0,2.0
702,6.0,4.0,3.0,4.0,6.0,4.0,6.0,0.0,1.0,2.0
703,6.0,5.0,3.0,5.0,6.0,4.0,6.0,1.0,1.0,2.0
704,6.0,5.0,2.0,5.0,6.0,4.0,6.0,2.0,1.0,2.0
705,6.0,5.0,2.0,6.0,6.0,4.0,6.0,2.0,1.0,2.0
706,5.0,5.0,2.0,5.0,6.0,4.0,6.0,2.0,1.0,2.0
707,5.0,6.0,1.0,5.0,6.0,3.0,6.0,3.0,0.0,2.0
708,5.0,6.0,0.0,5.0,6.0,2.0,6.0,3.0,0.0,2.0
709,5.0,6.0,0.0,4.0,5.0,2.0,5.0,3.0,0.0,2.0
710,4.0,6.0,0.0,4.0,6.0,2.0,6.0,3.0,0.0,2.0
711,4.0,5.0,0.0,3.0,6.0,1.0,6.0,3.0,0.0,2.0
712,5.0,5.0,0.0,4.0,6.0,2.0,6.0,3.0,1.0,2.0
713,5.0,5.0,0.0,4.0,6.0,2.0,6.0,3.0,1.0,2.0
714,5.0,4.0,0.0,4.0,5.0,2.0,6.0,3.0,0.0,2.0
715,6.0,4.0,0.0,3.0,6.0,2.0,5.0,3.0,1.0,2.0
716,6.0,4.0,1.0,3.0,6.0,1.0,4.0,3.0,1.0,2.0
717,6.0,3.0,1.0,2.0,6.0,1.0,4.0,2.0,1.0,2.0
718,6.0,3.0,1.0,3.0,6.0,1.0,3.0,2.0,1.0,2.0
719,5.0,3.0,1.0,3.0,6.0,2.0,2.0,2.0,2.0,2.0
720,5.0,2.0,1.0,3.0,6.0,2.0,2.0,2.0,2.0,2.0
721,5.0,1.0,1.0,3.0,6.0,1.0,3.0,2.0,2.0,2.0
722,5.0,0.0,0.0,3.0,6.0,1.0,3.0,2.0,2.0,2.0
723,5.0,0.0,0.0,2.0,5.0,1.0,3.0,2.0,2.0,2.0
724,5.0,0.0,0.0,1.0,6.0,1.0,4.0,2.0,2.0,2.0
725,5.0,1.0,0.0,2.0,6.0,2.0,4.0,2.0,2.0,2.0
726,5.0,0.0,0.0,2.0,6.0,2.0,4.0,1.0,2.0,2.0
727,4.0,0.0,0.0,2.0,5.0,2.0,4.0,2.0,0.0,2.0
728,5.0,0.0,0.0,2.0,5.0,1.0,4.0,1.0,2.0,2.0
729,5.0,0.0,0.0,3.0,5.0,2.0,4.0,2.0,2.0,2.0
730,5.0,0.0,0.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0
731,5.0,0.0,1.0,3.0,4.0,2.0,3.0,3.0,2.0,2.0
732,5.0,0.0,1.0,2.0,4.0,1.0,3.0,2.0,2.0,2.0
733,5.0,0.0,1.0,1.0,4.0,0.0,3.0,2.0,2.0,2.0
734,5.0,0.0,2.0,1.0,4.0,0.0,4.0,2.0,2.0,2.0
735,5.0,0.0,2.0,2.0,3.0,0.0,5.0,2.0,0.0,3.0
736,5.0,1.0,2.0,2.0,3.0,0.0,5.0,1.0,0.0,3.0
737,5.0,0.0,1.0,2.0,4.0,0.0,5.0,1.0,0.0,2.0
738,5.0,0.0,2.0,2.0,4.0,0.0,5.0,0.0,0.0,2.0
739,6.0,0.0,3.0,2.0,5.0,0.0,4.0,0.0,1.0,2.0
740,6.0,0.0,3.0,3.0,5.0,1.0,4.0,1.0,0.0,2.0
741,6.0,1.0,2.0,3.0,4.0,1.0,3.0,1.0,1.0,2.0
742,5.0,1.0,2.0,2.0,5.0,1.0,3.0,1.0,2.0,2.0
743,5.0,2.0,2.0,3.0,5.0,2.0,3.0,0.0,1.0,2.0
744,5.0,1.0,2.0,2.0,5.0,2.0,3.0,1.0,2.0,2.0
745,6.0,1.0,2.0,1.0,5.0,1.0,4.0,1.0,1.0,2.0
746,6.0,2.0,2.0,1.0,5.0,1.0,3.0,1.0,1.0,2.0
747,6.0,3.0,2.0,2.0,5.0,0.0,3.0,0.0,1.0,2.0
748,6.0,4.0,3.0,2.0,5.0,1.0,4.0,0.0,1.0,2.0
749,5.0,4.0,2.0,2.0,6.0,1.0,5.0,0.0,1.0,2.0
750,5.0,3.0,2.0,3.0,6.0,1.0,5.0,0.0,1.0,2.0
751,4.0,3.0,2.0,4.0,6.0,0.0,6.0,0.0,1.0,2.0
752,4.0,2.0,2.0,4.0,6.0,1.0,6.0,0.0,0.0,2.0
753,4.0,1.0,2.0,4.0,6.0,0.0,5.0,0.0,0.0,2.0
754,4.0,2.0,1.0,4.0,6.0,1.0,5.0,0.0,1.0,2.0
755,5.0,2.0,1.0,4.0,6.0,2.0,6.0,0.0,1.0,2.0
756,5.0,2.0,2.0,4.0,6.0,2.0,6.0,1.0,0.0,2.0
757,5.0,3.0,3.0,4.0,6.0,1.0,6.0,2.0,0.0,2.0
758,5.0,4.0,4.0,4.0,5.0,1.0,6.0,2.0,1.0,3.0
759,5.0,5.0,3.0,4.0,4.0,1.0,6.0,2.0,1.0,3.0
760,5.0,4.0,4.0,4.0,4.0,0.0,6.0,2.0,1.0,3.0
761,4.0,4.0,4.0,3.0,4.0,0.0,6.0,3.0,0.0,3.0
762,4.0,5.0,3.0,3.0,4.0,1.0,5.0,3.0,1.0,3.0
763,4.0,6.0,3.0,2.0,4.0,1.0,6.0,3.0,0.0,2.0
764,4.0,6.0,3.0,1.0,4.0,0.0,6.0,3.0,0.0,2.0
765,5.0,6.0,4.0,1.0,3.0,0.0,5.0,3.0,0.0,0.0
766,5.0,6.0,3.0,1.0,4.0,0.0,5.0,3.0,0.0,2.0
767,5.0,5.0,3.0,1.0,4.0,1.0,6.0,3.0,1.0,2.0
768,5.0,6.0,3.0,2.0,3.0,1.0,6.0,3.0,0.0,3.0
769,4.0,6.0,2.0,2.0,2.0,1.0,6.0,2.0,0.0,3.0
770,5.0,6.0,1.0,2.0,2.0,0.0,5.0,2.0,0.0,3.0
771,5.0,6.0,1.0,2.0,3.0,0.0,5.0,1.0,0.0,2.0
772,5.0,5.0,2.0,2.0,3.0,1.0,5.0,2.0,1.0,2.0
773,4.0,5.0,2.0,1.0,3.0,1.0,5.0,2.0,1.0,2.0
774,5.0,5.0,1.0,1.0,4.0,1.0,5.0,3.0,1.0,2.0
775,5.0,4.0,1.0,0.0,5.0,1.0,6.0,3.0,0.0,2.0
776,5.0,3.0,1.0,0.0,5.0,0.0,6.0,3.0,0.0,2.0
777,6.0,3.0,1.0,1.0,4.0,0.0,6.0,2.0,1.0,2.0
778,5.0,3.0,1.0,1.0,4.0,0.0,6.0,3.0,0.0,2.0
779,5.0,2.0,1.0,0.0,4.0,0.0,6.0,2.0,0.0,2.0
780,5.0,3.0,1.0,0.0,5.0,0.0,6.0,2.0,0.0,2.0
781,5.0,2.0,0.0,0.0,5.0,1.0,6.0,2.0,0.0,2.0
782,4.0,2.0,0.0,0.0,5.0,1.0,6.0,1.0,0.0,2.0
783,5.0,2.0,0.0,1.0,5.0,0.0,6.0,1.0,0.0,2.0
784,5.0,3.0,1.0,1.0,4.0,0.0,6.0,2.0,0.0,2.0
785,5.0,3.0,2.0,1.0,4.0,0.0,6.0,3.0,0.0,2.0
786,6.0,3.0,2.0,0.0,5.0,0.0,6.0,3.0,0.0,2.0
787,5.0,3.0,2.0,1.0,5.0,0.0,6.0,3.0,0.0,2.0
788,5.0,4.0,2.0,0.0,5.0,1.0,6.0,4.0,0.0,2.0
789,5.0,3.0,1.0,0.0,4.0,1.0,6.0,3.0,0.0,2.0
790,5.0,2.0,2.0,0.0,5.0,1.0,6.0,4.0,3.0,2.0
791,5.0,2.0,1.0,0.0,6.0,1.0,6.0,4.0,3.0,2.0
792,5.0,3.0,1.0,1.0,6.0,0.0,6.0,5.0,3.0,2.0
793,5.0,2.0,1.0,1.0,5.0,0.0,6.0,4.0,3.0,2.0
794,4.0,2.0,0.0,1.0,5.0,1.0,6.0,5.0,3.0,2.0
795,4.0,1.0,1.0,1.0,5.0,0.0,6.0,5.0,3.0,2.0
796,5.0,1.0,1.0,2.0,6.0,0.0,6.0,5.0,3.0,2.0
797,5.0,1.0,2.0,2.0,6.0,0.0,6.0,4.0,3.0,2.0
798,5.0,0.0,2.0,1.0,6.0,0.0,6.0,3.0,0.0,2.0
799,5.0,0.0,1.0,1.0,5.0,0.0,6.0,2.0,0.0,2.0
800,5.0,1.0,1.0,0.0,4.0,0.0,6.0,3.0,3.0,2.0
801,4.0,1.0,2.0,0.0,4.0,0.0,6.0,4.0,3.0,2.0
802,4.0,1.0,2.0,0.0,4.0,1.0,6.0,3.0,0.0,2.0
803,5.0,1.0,2.0,0.0,4.0,1.0,6.0,3.0,3.0,2.0
804,4.0,1.0,1.0,0.0,3.0,1.0,6.0,3.0,0.0,2.0
805,3.0,1.0,1.0,1.0,2.0,1.0,5.0,3.0,0.0,2.0
806,3.0,1.0,1.0,2.0,2.0,2.0,5.0,4.0,3.0,2.0
807,2.0,1.0,1.0,3.0,2.0,2.0,4.0,4.0,3.0,2.0
808,2.0,0.0,0.0,3.0,2.0,2.0,4.0,5.0,0.0,2.0
809,1.0,0.0,0.0,4.0,2.0,1.0,4.0,5.0,0.0,3.0
810,1.0,0.0,1.0,4.0,2.0,1.0,4.0,6.0,0.0,3.0
811,1.0,0.0,2.0,4.0,2.0,1.0,5.0,6.0,0.0,3.0
812,1.0,0.0,1.0,4.0,2.0,1.0,6.0,6.0,0.0,3.0
813,1.0,0.0,1.0,3.0,3.0,1.0,6.0,6.0,0.0,2.0
814,1.0,1.0,2.0,3.0,3.0,1.0,6.0,6.0,0.0,3.0
815,2.0,1.0,2.0,2.0,4.0,1.0,6.0,5.0,0.0,2.0
816,3.0,1.0,2.0,2.0,5.0,1.0,6.0,6.0,3.0,2.0
817,3.0,0.0,1.0,2.0,6.0,1.0,6.0,6.0,0.0,2.0
818,2.0,0.0,1.0,2.0,5.0,1.0,5.0,6.0,0.0,2.0
819,2.0,1.0,1.0,3.0,4.0,1.0,6.0,6.0,3.0,2.0
820,2.0,1.0,2.0,3.0,4.0,1.0,6.0,6.0,3.0,2.0
821,3.0,1.0,2.0,3.0,3.0,1.0,6.0,5.0,3.0,3.0
822,2.0,1.0,2.0,4.0,3.0,0.0,6.0,6.0,3.0,3.0
823,2.0,0.0,1.0,4.0,4.0,0.0,5.0,6.0,0.0,3.0
824,2.0,0.0,1.0,4.0,4.0,0.0,5.0,6.0,0.0,3.0
825,1.0,0.0,1.0,5.0,4.0,1.0,4.0,6.0,0.0,3.0
826,1.0,0.0,2.0,5.0,3.0,1.0,4.0,6.0,0.0,3.0
827,1.0,1.0,2.0,5.0,4.0,1.0,4.0,6.0,3.0,3.0
828,1.0,0.0,2.0,5.0,4.0,0.0,4.0,6.0,0.0,3.0
829,0.0,0.0,2.0,4.0,4.0,0.0,4.0,5.0,1.0,3.0
830,0.0,0.0,2.0,4.0,3.0,0.0,3.0,5.0,1.0,3.0
831,0.0,1.0,3.0,4.0,3.0,0.0,3.0,5.0,3.0,3.0
832,1.0,1.0,3.0,4.0,2.0,0.0,3.0,4.0,3.0,3.0
833,1.0,2.0,3.0,5.0,2.0,0.0,3.0,4.0,0.0,3.0
834,1.0,3.0,4.0,5.0,2.0,0.0,3.0,4.0,0.0,3.0
835,1.0,3.0,5.0,5.0,2.0,1.0,3.0,3.0,0.0,3.0
836,1.0,3.0,5.0,5.0,2.0,1.0,3.0,2.0,0.0,3.0
837,2.0,3.0,5.0,6.0,2.0,1.0,4.0,2.0,0.0,3.0
838,2.0,3.0,4.0,6.0,2.0,2.0,4.0,2.0,0.0,3.0
839,3.0,3.0,5.0,6.0,2.0,3.0,4.0,2.0,0.0,0.0
840,3.0,3.0,5.0,5.0,3.0,3.0,4.0,1.0,1.0,0.0
841,2.0,3.0,4.0,5.0,3.0,4.0,4.0,2.0,0.0,0.0
842,2.0,4.0,4.0,5.0,4.0,4.0,4.0,2.0,0.0,3.0
843,2.0,5.0,4.0,5.0,4.0,4.0,4.0,1.0,1.0,3.0
844,2.0,6.0,4.0,6.0,4.0,5.0,3.0,1.0,0.0,3.0
845,2.0,5.0,4.0,6.0,3.0,5.0,3.0,1.0,1.0,0.0
846,2.0,6.0,3.0,6.0,4.0,5.0,3.0,0.0,0.0,2.0
847,1.0,6.0,3.0,6.0,4.0,5.0,2.0,0.0,0.0,2.0
848,0.0,6.0,2.0,6.0,3.0,5.0,2.0,0.0,2.0,2.0
849,0.0,6.0,2.0,6.0,4.0,5.0,2.0,0.0,2.0,2.0
850,0.0,6.0,2.0,6.0,4.0,5.0,2.0,1.0,2.0,2.0
851,1.0,6.0,2.0,6.0,4.0,6.0,1.0,1.0,0.0,2.0
852,1.0,5.0,2.0,6.0,4.0,5.0,1.0,0.0,1.0,2.0
853,1.0,4.0,2.0,6.0,5.0,5.0,1.0,0.0,1.0,2.0
854,1.0,3.0,2.0,6.0,5.0,6.0,0.0,0.0,1.0,2.0
855,1.0,4.0,2.0,6.0,6.0,6.0,1.0,0.0,1.0,2.0
856,2.0,4.0,2.0,6.0,6.0,5.0,1.0,1.0,1.0,2.0
857,2.0,5.0,2.0,6.0,6.0,5.0,0.0,1.0,1.0,2.0
858,2.0,6.0,2.0,5.0,6.0,5.0,0.0,0.0,2.0,2.0
859,2.0,5.0,2.0,5.0,6.0,4.0,0.0,1.0,1.0,2.0
860,3.0,5.0,2.0,6.0,6.0,4.0,0.0,1.0,1.0,2.0
861,3.0,5.0,1.0,6.0,6.0,4.0,0.0,2.0,1.0,2.0
862,2.0,5.0,1.0,5.0,6.0,4.0,0.0,3.0,1.0,2.0
863,2.0,5.0,2.0,5.0,5.0,4.0,0.0,4.0,2.0,2.0
864,2.0,6.0,2.0,5.0,6.0,4.0,0.0,5.0,2.0,2.0
865,2.0,6.0,2.0,4.0,6.0,4.0,1.0,5.0,2.0,2.0
866,3.0,6.0,1.0,4.0,6.0,5.0,1.0,4.0,2.0,2.0
867,3.0,5.0,2.0,4.0,6.0,5.0,0.0,4.0,2.0,2.0
868,3.0,5.0,3.0,4.0,5.0,5.0,0.0,3.0,2.0,2.0
869,3.0,4.0,3.0,5.0,5.0,5.0,0.0,3.0,2.0,2.0
870,3.0,5.0,3.0,4.0,5.0,6.0,0.0,4.0,2.0,1.0
871,3.0,4.0,3.0,4.0,6.0,6.0,0.0,5.0,2.0,2.0
872,4.0,4.0,4.0,4.0,6.0,6.0,1.0,5.0,2.0,1.0
873,4.0,3.0,3.0,4.0,5.0,6.0,2.0,5.0,2.0,1.0
874,4.0,4.0,3.0,5.0,6.0,6.0,1.0,5.0,2.0,2.0
875,4.0,4.0,3.0,4.0,6.0,6.0,1.0,5.0,2.0,2.0
876,4.0,5.0,3.0,3.0,6.0,5.0,1.0,6.0,2.0,2.0
877,3.0,5.0,3.0,4.0,6.0,6.0,1.0,5.0,2.0,2.0
878,3.0,5.0,3.0,4.0,6.0,5.0,1.0,6.0,2.0,2.0
879,2.0,5.0,2.0,4.0,5.0,5.0,1.0,5.0,2.0,2.0
880,2.0,6.0,3.0,4.0,6.0,5.0,2.0,5.0,0.0,2.0
881,3.0,6.0,3.0,3.0,6.0,4.0,2.0,6.0,2.0,2.0
882,3.0,5.0,3.0,4.0,5.0,4.0,2.0,5.0,2.0,2.0
883,2.0,5.0,4.0,4.0,4.0,4.0,2.0,6.0,3.0,0.0
884,2.0,4.0,4.0,3.0,4.0,4.0,2.0,5.0,3.0,1.0
885,2.0,3.0,4.0,4.0,5.0,4.0,2.0,4.0,3.0,2.0
886,2.0,2.0,3.0,4.0,4.0,4.0,1.0,4.0,3.0,2.0
887,2.0,2.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,1.0
888,1.0,2.0,2.0,3.0,3.0,4.0,3.0,4.0,0.0,1.0
889,0.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,3.0,0.0
890,0.0,2.0,2.0,4.0,3.0,4.0,4.0,5.0,3.0,2.0
891,1.0,2.0,2.0,5.0,4.0,4.0,4.0,5.0,0.0,2.0
892,0.0,2.0,1.0,5.0,5.0,4.0,4.0,5.0,3.0,2.0
893,0.0,3.0,1.0,6.0,5.0,5.0,5.0,5.0,3.0,2.0
894,0.0,2.0,0.0,6.0,5.0,5.0,5.0,4.0,3.0,2.0
895,0.0,2.0,0.0,6.0,4.0,5.0,5.0,4.0,3.0,2.0
896,0.0,2.0,0.0,6.0,4.0,4.0,6.0,4.0,3.0,2.0
897,0.0,2.0,0.0,6.0,3.0,4.0,5.0,4.0,3.0,2.0
898,0.0,2.0,1.0,6.0,3.0,4.0,5.0,5.0,3.0,2.0
899,0.0,1.0,1.0,6.0,4.0,4.0,5.0,4.0,3.0,2.0
900,0.0,2.0,1.0,6.0,4.0,4.0,4.0,4.0,3.0,2.0
901,1.0,2.0,2.0,6.0,4.0,3.0,5.0,4.0,0.0,3.0
902,1.0,3.0,3.0,6.0,5.0,3.0,4.0,4.0,0.0,3.0
903,0.0,3.0,4.0,6.0,5.0,3.0,4.0,4.0,3.0,3.0
904,0.0,3.0,4.0,6.0,5.0,3.0,4.0,5.0,3.0,3.0
905,0.0,4.0,4.0,5.0,5.0,4.0,3.0,5.0,3.0,2.0
906,0.0,3.0,5.0,5.0,5.0,3.0,3.0,5.0,3.0,3.0
907,0.0,4.0,6.0,5.0,4.0,3.0,3.0,6.0,3.0,0.0
908,0.0,5.0,6.0,5.0,4.0,4.0,3.0,6.0,3.0,0.0
909,0.0,5.0,6.0,5.0,4.0,3.0,4.0,6.0,3.0,0.0
910,1.0,5.0,6.0,6.0,4.0,2.0,3.0,6.0,0.0,3.0
911,1.0,4.0,6.0,6.0,4.0,2.0,4.0,6.0,0.0,3.0
912,1.0,3.0,6.0,6.0,4.0,1.0,4.0,6.0,0.0,3.0
913,0.0,3.0,6.0,6.0,5.0,1.0,5.0,6.0,3.0,3.0
914,0.0,3.0,5.0,6.0,5.0,0.0,4.0,6.0,3.0,3.0
915,0.0,4.0,4.0,6.0,5.0,0.0,4.0,5.0,3.0,3.0
916,0.0,4.0,4.0,6.0,5.0,1.0,5.0,5.0,3.0,3.0
917,0.0,3.0,4.0,6.0,5.0,0.0,5.0,5.0,3.0,3.0
918,0.0,3.0,4.0,6.0,4.0,0.0,4.0,5.0,3.0,3.0
919,0.0,3.0,3.0,6.0,3.0,0.0,3.0,5.0,3.0,3.0
920,0.0,3.0,2.0,6.0,4.0,0.0,3.0,5.0,3.0,3.0
921,0.0,4.0,1.0,6.0,4.0,0.0,4.0,5.0,3.0,3.0
922,0.0,4.0,2.0,6.0,5.0,0.0,5.0,5.0,3.0,3.0
923,0.0,4.0,3.0,6.0,5.0,0.0,4.0,5.0,3.0,3.0
924,1.0,4.0,3.0,5.0,4.0,0.0,4.0,6.0,0.0,3.0
925,1.0,3.0,3.0,4.0,3.0,0.0,4.0,5.0,0.0,3.0
926,1.0,2.0,4.0,4.0,3.0,1.0,4.0,4.0,0.0,3.0
927,0.0,2.0,5.0,4.0,3.0,1.0,5.0,4.0,3.0,3.0
928,0.0,2.0,6.0,4.0,3.0,1.0,5.0,4.0,3.0,0.0
929,1.0,2.0,6.0,3.0,3.0,0.0,5.0,4.0,0.0,0.0
930,1.0,3.0,5.0,3.0,3.0,0.0,5.0,3.0,0.0,3.0
931,1.0,4.0,5.0,3.0,3.0,0.0,5.0,4.0,0.0,3.0
932,1.0,4.0,5.0,4.0,3.0,0.0,6.0,4.0,0.0,3.0
933,2.0,4.0,4.0,4.0,2.0,0.0,6.0,4.0,0.0,3.0
934,3.0,4.0,4.0,5.0,2.0,1.0,6.0,3.0,0.0,3.0
935,3.0,3.0,4.0,6.0,2.0,2.0,6.0,3.0,0.0,3.0
936,3.0,2.0,4.0,5.0,2.0,1.0,6.0,3.0,0.0,3.0
937,3.0,1.0,3.0,5.0,2.0,0.0,6.0,4.0,0.0,3.0
938,3.0,0.0,3.0,6.0,2.0,0.0,6.0,5.0,0.0,3.0
939,3.0,1.0,3.0,6.0,1.0,0.0,6.0,4.0,0.0,3.0
940,3.0,0.0,3.0,6.0,1.0,1.0,6.0,4.0,0.0,3.0
941,3.0,0.0,3.0,6.0,1.0,2.0,6.0,4.0,0.0,3.0
942,3.0,1.0,2.0,6.0,1.0,1.0,6.0,3.0,0.0,3.0
943,3.0,1.0,2.0,5.0,1.0,1.0,6.0,3.0,0.0,3.0
944,3.0,1.0,1.0,5.0,1.0,2.0,6.0,4.0,0.0,3.0
945,3.0,2.0,1.0,4.0,1.0,2.0,6.0,4.0,0.0,3.0
946,2.0,2.0,1.0,5.0,1.0,3.0,6.0,4.0,0.0,3.0
947,2.0,3.0,0.0,5.0,1.0,3.0,6.0,5.0,0.0,3.0
948,2.0,2.0,0.0,5.0,1.0,3.0,6.0,6.0,0.0,3.0
949,2.0,3.0,0.0,6.0,0.0,3.0,6.0,5.0,0.0,3.0
950,2.0,4.0,0.0,5.0,0.0,2.0,5.0,5.0,0.0,3.0
951,1.0,4.0,1.0,5.0,0.0,2.0,4.0,5.0,0.0,3.0
952,0.0,4.0,1.0,4.0,0.0,1.0,4.0,4.0,1.0,3.0
953,0.0,4.0,2.0,4.0,0.0,1.0,4.0,5.0,3.0,3.0
954,0.0,5.0,3.0,4.0,0.0,0.0,5.0,5.0,1.0,3.0
955,1.0,5.0,2.0,4.0,0.0,0.0,4.0,5.0,0.0,3.0
956,2.0,5.0,2.0,3.0,1.0,0.0,3.0,5.0,0.0,3.0
957,2.0,6.0,2.0,4.0,0.0,0.0,3.0,5.0,0.0,3.0
958,2.0,5.0,2.0,3.0,1.0,0.0,3.0,5.0,0.0,3.0
959,2.0,5.0,2.0,3.0,1.0,0.0,4.0,5.0,0.0,3.0
960,2.0,5.0,1.0,3.0,0.0,0.0,5.0,5.0,0.0,3.0
961,3.0,5.0,0.0,3.0,0.0,0.0,5.0,5.0,0.0,3.0
962,4.0,5.0,0.0,4.0,0.0,0.0,5.0,5.0,0.0,3.0
963,4.0,5.0,0.0,4.0,0.0,0.0,5.0,6.0,0.0,3.0
964,3.0,5.0,0.0,3.0,0.0,1.0,5.0,5.0,0.0,3.0
965,3.0,4.0,0.0,4.0,0.0,1.0,6.0,5.0,0.0,3.0
966,4.0,4.0,0.0,5.0,0.0,0.0,6.0,5.0,0.0,3.0
967,3.0,4.0,1.0,5.0,0.0,1.0,5.0,5.0,0.0,3.0
968,2.0,4.0,2.0,5.0,0.0,2.0,5.0,6.0,0.0,3.0
969,2.0,3.0,2.0,4.0,0.0,2.0,6.0,6.0,0.0,0.0
970,2.0,3.0,1.0,4.0,0.0,1.0,6.0,6.0,0.0,3.0
971,3.0,3.0,1.0,3.0,0.0,1.0,6.0,6.0,0.0,3.0
972,3.0,2.0,1.0,4.0,0.0,2.0,6.0,6.0,3.0,3.0
973,3.0,3.0,2.0,4.0,0.0,2.0,6.0,5.0,0.0,0.0
974,3.0,3.0,2.0,3.0,0.0,1.0,5.0,5.0,0.0,0.0
975,4.0,3.0,2.0,3.0,0.0,0.0,5.0,5.0,3.0,3.0
976,5.0,3.0,2.0,3.0,0.0,0.0,5.0,6.0,3.0,3.0
977,6.0,3.0,2.0,2.0,0.0,0.0,5.0,6.0,3.0,0.0
978,6.0,3.0,3.0,2.0,0.0,1.0,5.0,6.0,3.0,0.0
979,6.0,3.0,2.0,2.0,0.0,0.0,5.0,5.0,3.0,0.0
980,5.0,3.0,2.0,2.0,0.0,0.0,5.0,4.0,3.0,0.0
981,4.0,3.0,2.0,2.0,0.0,0.0,4.0,4.0,3.0,0.0
982,5.0,3.0,3.0,2.0,0.0,0.0,4.0,5.0,3.0,0.0
983,5.0,2.0,2.0,2.0,0.0,1.0,4.0,4.0,3.0,0.0
984,5.0,2.0,2.0,3.0,0.0,1.0,3.0,4.0,2.0,0.0
985,5.0,3.0,2.0,2.0,1.0,1.0,4.0,4.0,2.0,0.0
986,4.0,3.0,1.0,2.0,2.0,1.0,4.0,5.0,3.0,2.0
987,5.0,3.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,3.0
988,5.0,4.0,3.0,2.0,2.0,0.0,4.0,5.0,2.0,3.0
989,5.0,3.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,0.0
